id,name,url,regular_price,promo_price,brand
553121,"Вино La Sastreria красное сухое, 0.75л",/products/la-sastreria-krasnoe-suhoe-075-l,869,559.01,LA SASTRERIA
585078,"Вино La Sastreria белое сухое, 0.75л",/products/vino-la-sastreria-beloe-suhoe-075-l,869,559.01,LA SASTRERIA
585028,"Вино La Sastreria розовое сухое, 0.75л",/products/vino-la-sastreria-rozovoe-suhoe-075-l,869,559.01,LA SASTRERIA
547980,"Вино Graziano Pra Morandina Ripasso красное сухое, 0.75л",/products/pra-morandina-valpolicella-superiore-doc-krasnoe-suhoe-075-l,3199,3199,PRA
567150,"Вино Mar De Frades белое сухое, 0.75л",/products/mar-de-frades-beloe-suhoe-075-l-78651,2399,1899,MAR DE FRADES
525710,"Вино Badet Clement Les Jamelles Pinot Noir красное сухое, 0.75л",/products/art_648326,1639,1639,BADET CLEMENT
140241,"Вино Torres San Valentin белое полусухое, 0.75л",/products/san-valentin-parellada-075-l,1099,879.2,TORRES
549004,"Вино Pearly Bay белое сухое, 3л",/products/pearly-bay-dry-white-beloe-suhoe-3-l,1599,1279.2,PEARLY BAY
493260840,"Вино Moncaro Fondiglie Verdicchio белое полусухое, 0.75л",/products/075l-vino-monkaro-fondile-verd-bl-psh,769,615.2,MONCARO
534952,"Вино Массандра красное полусладкое, 0.75л",/products/massandra-kaberne-krasnoe-polusladkoe-075-l,429,429,МАССАНДРА
607377297,"Вино Chateau Beauvillage Medoc Cru Bourgeois красное сухое, 0.75л",/products/075l-vino-shato-bovillyazh-medok-kryu-burzhua-kr-sh-239322,1699,1699,CHATEAU BEAUVILLAGE
519373,"Вино Predella Chianti красное сухое, 1.5л",/products/wine-italy-chianti-predella-krasnoe-suhoe-15l,1499,1499,PREDELLA
625952,"Вино Chateau Mukhrani Saperavi Superior красное сухое, 0.75л",/products/075-shato-muhrani-saperavi-syup-kr-sh,1799,1499,CHATEAU MUKHRANI
249838,"Вино Di Lenardo Pinot Grigio белое сухое, 0.75л",/products/di-lenardo-pinot-grigio-beloe-suhoe-075-l-516235,1519,1199,DI LENARDO
427339,"Вино Italo Cescon Storia E Vini Pinot Grigio белое,сухое, 0.75л",/products/italo-cescon-pinot-grigio-beloe-suhoe-075-l,1999,1599.2,ITALO CESCON
544352,"Вино Codorniu Nuviana Chardonnay белое сухое, 0.75л",/products/nuviana-chardonnay-beloe-suhoe-075-l-59285,729,583.2,NUVIANA
546859,"Вино Cantina Cellaro Luma Grillo белое сухое, 0.75л",/products/luma-grillo-beloe-suhoe-075-l-108996,1869,1495.2,CANTINA CELLARO
483731216,"Вино Vieux Papes красное сухое, 0.75л",/products/075l-vino-vyu-peyps-kr-sh,699,699,VIEUX PAPES
403128,"Вино San Andrea Rosso красное полусладкое, 0.75л",/products/botter-san-andrea-rosso-krasnoe-polusladkoe-075-l-558071,699,699,SAN ANDREA
402347,"Вино San Andrea Bianco белое полусладкое, 0.75л",/products/botter-san-andrea-bianco-beloe-polusladkoe-075-l-558072,699,559.2,SAN ANDREA
532601,"Вино Masi Campofiorin красное сухое, 0.75л",/products/masi-campofiorin-krasnoe-suhoe-075-l,2599,1699,MASI
550644,"Вино Joseph Verdier Cuvee Speciale Blanc белое полусладкое, 0.75л",/products/kyuve-spesal-verdye-beloe-polusladkoe-075-l,799,639.2,JOSEPH VERDIER
483731221,"Вино Chateau Montlabert St Emilion Grand Cru красное сухое, 0.75л",/products/vino-chateau-la-croix-montlabert-krasnoe-sukhoe-0-75l,2999,2999,CHATEAU MONTLABERT
142469,"Вино Torres Ibericos красное сухое, 0.75л",/products/torres-iberiko-krasnoe-suhoe-075-l-354946,1899,1499,TORRES
560305475,"Вино Delecto Verdejo Seleccion белое сухое, 0.75л",/products/075l-vino-delekto-verdeho-seleksion-bl-sh-218804,699,559.2,DELECTO
519042,"Вино Claroscuro Chardonnay белое сухое, 0.75л",/products/claroscuro-chardonnay-2018-beloe-suhoe-0-75-l,1269,1015.2,CLAROSCURO
560305200,"Вино Chateau Tamagne Eno Мерло-Анчелотта красное сухое, 0.75л",/products/075l-vino-eno-kr-sh,,299,CHATEAU TAMAGNE
560305195,"Вино Chateau Tamagne Eno Мускат-Пино Гриджио белое сухое, 0.75л",/products/075l-vino-eno-bl-sh,,299,CHATEAU TAMAGNE
402354,"Вино Codici Puglia Bianco белое полусухое, 0.75л",/products/codici-puglia-bianco-beloe-polusuhoe-075-l-558106,759,607.2,CODICI
413580364,"Вино Rooiberg Winery Chenin Blanc белое сухое, 0.75л",/products/075l-vino-ruiberg-shenen-blan-bl-sh,799,639.2,ROOIBERG
475750,"Вино Antano Tempranillo Rioja DOC красное сухое, 0.187л",/products/antan-039o-krasnoe-suhoe-0187ml,359,359,ANTANO
604940079,"Вино Kopke Porto портвейн 20 лет в подарочной упаковке, 0.75л",/products/vino-kopke-porto-portveyn-20-let-v-podarochnoy-upakovke-075l,6719,6719,KOPKE
217260,"Вино Fanagoria Авторское вино Каберне-Саперави красное сухое, 0.75л",/products/avtorskoe-fanagoriya-kaberne-saperavi-075-l,429,349,FANAGORIA
494380,"Вино Tombacco Pecorino Terre di Chieti белое полусухое, 0.75л",/products/art_623170,1249,999.2,TOMBACCO
531826,"Вино Vogue Grillo красное сухое, 0.75л",/products/vyderzhannoe-grillo-krasnoe-suhoe-075-l,5999,5999,GRILLO
176682,"Вино Montefusco Nero красное сухое, 0.75л",/products/marchese-montefusco-nero-d-039avola-krasnoe-suhoe-075-l,1229,1229,MONTEFUSCO
576051,"Вино Mucho Mas красное сухое, 3л",/products/mucho-mas-tempranillo-krasnoe-suhoe-3-l,2999,2999,MUCHO MAS
600733772,"Вино GreenLife Sauvignon Blanc белое сухое, 0.75л",/products/075l-vino-grinlayf-sovinon-blan-bl-sh,1499,1199.2,GREENLIFE
268941930,"Вино Alma Valley Локантита Селект белое сухое, 0.75л",/products/075l-vino-av-lokantita-selekt-bl-sh,699,549,ALMA VALLEY
2278804,"Вино Yasmin Vino Verde розовое полусухое, 0.75л",/products/vino-yasmin-vino-verde-rozovoe-polusuhoe-075l,999,799,YASMIN
577414,"Вино Campelo Vinho Verde розовое сухое, 0.75л",/products/vino-campelo-vinho-verde-rozovoe-suhoe-075-l,809,647.2,CAMPELO
581381,"Вино Primitivo Puglia Luccarelli красное полусухое, 0.75л",/products/vino-primitivo-puglia-luccarelli-krasnoe-polusuhoe-075-l-106231,1879,1879,LUCCARELLI
503738,"Вино Ca'saletti Soave Classico белое сухое, 0.75л",/products/ca-039saletti-soave-classico-beloe-suhoe-075-l,729,583.2,CA'SALETTI
366949,"Вино Cusumano Syrah Terre Siciliane красное сухое, 0.75л",/products/cusumano-syrah-krasnoe-suhoe-075-l,1449,1449,CUSUMANO
549925,"Вино Tierra de Toros Organic сухое красное, 1.5л",/products/art_663954,1699,1699,TIERRA DE TOROS
604934622,"Вино Сикоры Совиньон блан белое сухое, 0.75л",/products/vino-sikory-sovinyon-blan-beloe-suhoe-075l-231736,1199,959.2,СИКОРЫ
205690,"Вино Herederos del Marques De Riscal Reserva красное сухое, 0.75л",/products/vino-erederos-del-markes-de-riskal-reserva-075-l,3399,2699,MARQUES DE RISCAL
579167,"Вино Golan Heights Winery Hermon Mount Hermon белое сухое, 0.75л",/products/hermon-mount-white-beloe-suhoe-075-l,2499,1999,GOLAN HEIGHTS
493357505,"Вино Esse Saperavi Heaven красное сухое, 0.75л",/products/075l-vino-ecce-saperavi-heven-kr-sh,1249,1249,ESSE
369005408,"Вино Cusumano Lucido Sicilia DOC белое сухое, 0.75л",/products/075l-vino-kuzumano-luchido-sitsiliya-bl-sh,1449,1449,CUSUMANO
605529846,"Вино Уроки Французского Мерло красное сухое, 0.75л",/products/vino-uroki-frantsuzskogo-merlo-krasnoe-suhoe-075l-235686,869,869,УРОКИ ФРАНЦУЗСКОГО
35551168,"Вино Chateau Pinot Chardonnay Riesling белое сухое, 0.75л",/products/075l-vino-shato-pino-shard-risl-bl-sh,659,527.2,CHATEAU PINOT
144925,"Вино Cusumano Nero D'Avola Sicilia красное сухое, 0.75л",/products/cusumano-nero-d-rsquoavola-krasnoe-suhoe-075-l,1529,1529,CUSUMANO
421835,"Вино Винодельня Ведерниковъ Ркацители белое сухое, 0.75л",/products/vinodelnya-vedernikov-gubernatorskoe-rkaciteli-beloe-suhoe-075-l,739,591.2,ВИНОДЕЛЬНЯ ВЕДЕРНИКОВЪ
576781,"Вино La Piuma Orvieto Classico белое сухое, 3л",/products/la-piuma-orvieto-classico-beloe-suhoe-3-l,3199,2559.2,LA PIUMA
569467,"Вино La Piuma Pecorino белое сухое, 3л",/products/beloe-suhoe-la-puma-pecorino-3-l,3199,2559.2,LA PIUMA
530410,"Вино Les Celliers Jean D'alibert Le Grand Noir Chardonnay белое сухое, 0.75л",/products/le-grand-noir-chardonnay-beloe-suhoe-075-l-644254,1099,879.2,LES CELLIERS JEAN D'ALIBERT
550975,"Вино Nuviana Tempranillo-Cabernet Sauvignon красное сухое, 0.75л",/products/conde-otinano-nuviana-reserva-krasnoe-suhoe-075-l-405828,729,729,NUVIANA
393282,"Вино Luigi Bosca Malbec красное сухое, 0.75л",/products/luigi-bosca-malbec-krasnoe-suhoe-075-l,1999,1599,LUIGI BOSCA
492086541,"Вино Prototype Zinfandel красное сухое, 0.75л",/products/075l-vino-prototip-zinfandel-kr-sh,1479,1479,PROTOTYPE
299556229,"Вино Tristoria Аппеласьон Совиньон Блан-Шардоне белое сухое, 0.75л",/products/075l-vino-tristoriya-appelason-svbl-shard-bl-sh,769,599,TRISTORIA
549964,"Вино Joseph Verdier Cuvee Speciale красное сухое, 0.75л",/products/art_662910,799,799,JOSEPH VERDIER
501989328,"Вино Marani Saperavi красное сухое, 0.75л",/products/075l-vino-saperavi-marani-kr-sh,679,679,MARANI
491812,"Вино Cono Sur Tocornal Sauvignon Blanс белое полусухое, 0.75л",/products/art_624748,819,499,TOCORNAL
647506,"Вино Kagor Meteora красное сладкое, 0.75л",/products/kagor-meteora-krasnoe-sladkoe-075-l,1399,1399,KAGOR METEORA
576144,"Вино El Bar Argentino Malbec красное сухое, 0.75л",/products/bar-argentino-malbec-krasnoe-suhoe-075-l,599,599,EL BAR ARGENTINO
519480,"Вино Batuta Airen белое сухое, 3л",/products/batuta-airen-beloe-suhoe-12-075-l,1999,1599.2,BATUTA
2749428,"Вино Di Caspico Riesling белое сухое, 0.75л",/products/075vino-di-kaspiko-risling-bl-sh,479,383.2,DI CASPICO
595692337,"Вино Khorovats Kangun-Voskeat белое сухое, 0.75л",/products/075l-vino-horovats-kangun-voskeat-bl-sh,649,519.2,KHOROVATS
477544,"Вино 100 Оттенков Саперави красное сухое, 0.75л",/products/saperavi-100-ottenkov-fanagoriya-krasnoe-suhoe-075-l,1459,1459,100 ОТТЕНКОВ
210264,"Вино Freschello Bianco белое полусухое, 0.75л",/products/cielo-freschello-bianco-beloe-polusuhoe-105-075-l,749,599.2,FRESCHELLO
181523,"Вино Villa Antinori Vermentino Bolgheri белое сухое, 0.75л",/products/art_322731,3999,3199.2,VILLA ANTINORI
626257,"Вино Chateau Mukhrani Kindzmarauli красное полусладкое, 0.75л",/products/075-l-shato-muhrani-kinzdmarauli-kr-psl,2199,1799,CHATEAU MUKHRANI
477097,"Вино Mahler-Besse Cheval Noir Saint-Emilion красное сухое, 0.75л",/products/mahler-besse-cheval-noir-saint-emilion-krasnoe-suhoe-075-l,3549,3549,MAHLER-BESSE
593519,"Вино Cantina Diomede Nero di Troia Puglia Canace полусухое красное, 0.75л",/products/vino-polusuhoe-krasnoe-nero-di-troia-puglia-canace-cantina-diomede-075-l-109756,4999,4999,CANTINA DIOMEDE
547635,"Вино Graziano Pra Morandina Valpolicella красное сухое, 0.75л",/products/pra-morandina-valpolicella-krasnoe-suhoe-075-l-59316,2299,2299,PRA
413151254,"Вино Weinhaus Cannis Riesling белое полусухое, 0.75л",/products/075l-vino-vaynhaus-kannis-risling-bl-psh-211946,939,751.2,WEINHAUS CANNIS
469729,"Вино Chateau L'eglise красное сухое, 0.75л",/products/sovex-wolther-chateau-leglise-bordeaux-krasnoe-suhoe-075-l,1259,1259,CHATEAU L'EGLISE
411896,"Вино Винодельня Ведерниковъ Сибирьковый белое сухое, 0.75л",/products/vedernikov-sibirkovyj-beloe-suhoe-075-l-565810-565810,798,638.4,ВИНОДЕЛЬНЯ ВЕДЕРНИКОВЪ
254544,"Вино Casa Santos Lima Quinta das Amoras белое полусухое, 0.75л",/products/quinta-das-amoras-beloe-polusuhoe-075-l-520371,899,719.2,CASA SANTOS
483820,"Вино ликерное Солнечная Долина Порто белое сладкое, 0.75л",/products/solnechnaya-dolina-portvejn-krymskij-075-l,699,559.2,СОЛНЕЧНАЯ ДОЛИНА
553261,"Вино Chateau Lange Regla белое сладкое, 0.75л",/products/chateau-lange-regla-sauternes-beloe-suhoe-075-l,3559,2847.2,CHATEAU LANGE REGLA
367007,"Вино Torres Salmos Priorat красное сухое, 0.75л",/products/torres-salmos-priorat-krasnoe-suhoe-075-l-531171,4799,3999,TORRES
595561356,"Вино Gato Negro Carmenere красное сухое, 0.75л",/products/075l-vino-gato-negro-karmener-kr-sh-223577,849,699,GATO NEGRO
529935,"Вино Les Celliers Jean D'alibert Le Grand Noir Pinot Noir красное полусухое, 0.75л",/products/le-grand-noir-jardin-de-la-taur-grenache-syrah-krasnoe-polusuhoe-075-l,1099,1099,LES CELLIERS JEAN D'ALIBERT
249115,"Вино Matsu El Recio Toro DO красное сухое, 0.75л",/products/matsu-el-recio-krasnoe-suhoe-075-l-515556,3399,3399,MATSU
268833860,"Вино Chateau Pinot Колдун красное сухое, 0.75л",/products/075l-vino-shato-pino-koldun-kr-sh,1249,1249,CHATEAU PINOT
560399470,"Вино Chateau Tamagne Eno Каберне Совиньон-Цвайгельт розовое сухое, 0.75л",/products/075l-vino-eno-rz-sh,,299,CHATEAU TAMAGNE
7020864,"Вино River Delta Sauvignon Blanc белое сухое, 0.75л",/products/river-delta-sauvignon-blanc-suhoe-075-l,2159,1699,RIVER DELTA
600702222,"Вино Sitio Santo Medium Dy Vinho Verde белое полусухое, 0.75л",/products/075l-vino-sitio-santo-medium-bl-psh-226143,639,511.2,SITIO SANTO
403258003,"Вино Louis Dailly Cotes de Beaune-Villages красное сухое, 0.75л",/products/075l-vino-lui-dayi-kot-de-bon-kr-sh-211589,,3399,LOUIS DAILLY
661115,"Вино Chateau Le Grand Vostok Chardonnay белое сухое, 0.75л",/products/chateau-le-grand-vostok-chardonnay-suhoe-075-l,719,549,CHATEAU LE GRAND VOSTOK
472377,"Вино Albert Bichot Chablis AOC белое сухое, 0.75л",/products/albert-bichot-chablis-075-l,3499,2799.2,ALBERT BICHOT
402697,"Вино Minini Pinot Grigio белое сухое, 0.75л",/products/minini-pinot-grigio-beloe-suhoe-075-l-558082,1299,999,MININI
616196,"Вино Винодельня Ведерниковъ Каберне красное сухое, 0.75л",/products/075-l-vedern-kb-kr-sh,749,749,ВИНОДЕЛЬНЯ ВЕДЕРНИКОВЪ
483539,"Вино ликерное Солнечная Долина Черный Доктор красное сладкое, 0.75л",/products/chernyj-doktor-solnechnaya-dolina,1629,1629,СОЛНЕЧНАЯ ДОЛИНА
491034,"Вино Rapaura Springs Sauvignon Blanc Marlborough белое сухое, 0.75л",/products/rapaura-springs-ltd-sauvignon-blanc-marlborough-beloe-suhoe-075-l-624204,1799,1439.2,RAPAURA SPRINGS
410562,"Вино Pearly Bay белое сладкое, 0.75л",/products/pearly-bay-beloe-sladkoe-075-l-564211,599,479.2,PEARLY BAY
538429,"Вино Palavani Saperavi Kvevri красное сухое, 0.75л",/products/palavani-saperavi-kvevri-krasnoe-suhoe-075-l-59314,1399,1399,PALAVANI
255158,"Вино Gato Negro Sauvignon Blanc белое сухое, 0.75л",/products/vino-san-pedro-gato-negro-sauvignon-blanc-beloe-suhoe-075-l,849,679.2,GATO NEGRO
655721,"Вино Псоу белое полусладкое, 0.75л",/products/075-l-psou-bl-psl,549,549,ПСОУ
521163,"Вино Insolito красное полусухое, 1.5л",/products/insolito-krasnoe-polusuhoe-15l,1599,1599,INSOLITO
